"Budget Code","Budget Code Name"
2302,"EMERGENCY AUTHORIZATION UNIT (CMAQ)","="""""
3000,"Emergency Budget Code","="""""
3001,"Emergency Budget Code","="""""
BCHD,"EMERGENCY BULKHEAD STABILIZATION & REHAB","="""""
0506,"EMERGENCY CHILDREN' S SERVICES","="""""
0526,"EMERGENCY CHILDREN' S SERVICES SUPPORT","="""""
S004,"EMERGENCY DEMOLITION","="""""
9560,"Emergency Family Shelter - CD","="""""
5057,"EMERGENCY FIRST RESPONSE PROGRAM, CUNY:","="""""
9815,"EMERGENCY FOOD ASSISTANCE","="""""
9895,"EMERGENCY FOOD ASSISTANCE","="""""
3260,"EMERGENCY FUND","="""""
8932,"EMERGENCY HOUSIING SERVICES BUREAU","="""""
6900,"Emergency Housing Initiative: CD","="""""
3815,"EMERGENCY HOUSING INITIATIVE-CD","="""""
3095,"EMERGENCY HOUSING INITIATIVE-CD","="""""
8920,"Emergency Housing Initiative: IC","="""""
3811,"EMERGENCY HOUSING INITIATIVE-IC","="""""
8900,"Emergency Housing Initiative: TL","="""""
3810,"EMERGENCY HOUSING INITIATIVE-TL","="""""
3090,"EMERGENCY HOUSING INITIATIVE-TL","="""""
6947,"EMERGENCY HOUSING SERVICES ANRC CD","="""""
6946,"EMERGENCY HOUSING SERVICES ANRC CD","="""""
8918,"EMERGENCY HOUSING SERVICES ANRC TL","="""""
6950,"EMERGENCY HOUSING SERVICES AOTPS CD","="""""
8931,"EMERGENCY HOUSING SERVICES BUREAU","="""""
8932,"EMERGENCY HOUSING SERVICES BUREAU","="""""
4138,"Emergency Housing Services Bureau-S8","="""""
4131,"Emergency Housing Services Bureau-TL","="""""
7905,"EMERGENCY HOUSING SERVICES FED","="""""
6945,"EMERGENCY HOUSING SERVICES HOTELS CD","="""""
6944,"EMERGENCY HOUSING SERVICES HOTELS CD","="""""
8917,"EMERGENCY HOUSING SERVICES HOTELS TL","="""""
8919,"EMERGENCY HOUSING SERVICES RELOCATION TL","="""""
6948,"EMERGENCY HOUSING SERVICES RELOC CD","="""""
6949,"EMERGENCY HOUSING SERVICES RELOC CD","="""""
6942,"EMERGENCY HOUSING SERVICES SHELTERS CD","="""""
6943,"EMERGENCY HOUSING SERVICES SHELTERS CD","="""""
8916,"EMERGENCY HOUSING SERVICES SHELTERS TL","="""""
7906,"EMERGENCY HOUSING SERVICES STATE","="""""
7907,"EMERGENCY HOUSING SERVICES STSN","="""""
8921,"EMERGENCY HOUSING SVCS ANRC TEMP RELOC","="""""
CRHC,"Emergency Housing Voucher","="""""
EHV1,"Emergency Housing Vouchers","="""""
0662,"Emergency Housing Vouchers","="""""
CR60,"Emergency Housing Vouchers","="""""
CR02,"Emergency Housing Vouchers","="""""
1214,"Emergency Housing Vouchers (EHV)_ADMIN","="""""
CR16,"Emergency Housing Vouchers (EHV)_ADMIN","="""""
2314,"Emergency Housing Vouchers (EHV)_APM","="""""
CR15,"Emergency Housing Vouchers (EHV)_APM","="""""
4614,"Emergency Housing Vouchers (EHV)_DTR","="""""
CR13,"Emergency Housing Vouchers (EHV)_DTR","="""""
CR14,"Emergency Housing Vouchers (EHV)_ENS","="""""
3714,"Emergency Housing Vouchers (EHV)_ENS","="""""
CR17,"Emergency Housing Vouchers (EHV)_TECH","="""""
1414,"Emergency Housing Vouchers (EHV)_TECH","="""""
6161,"Emergency Management","="""""
2070,"Emergency Management","="""""
6036,"Emergency Management","="""""
2170,"Emergency Management","="""""
2006,"EMERGENCY MANAGEMENT ASSISTANCE","="""""
2171,"Emergency Management-BAPR","="""""
2071,"Emergency Management-BAPR","="""""
2000,"Emergency Management OTPS","="""""
1119,"Emergency Management Performance Grant","="""""
1000,"Emergency Management PS","="""""
I012,"EMERGENCY MEDICAL AMBULANCES AND ORIGINA","="""""
M025,"EMERGENCY MEDICAL AMBULANCES AND ORIGINA","="""""
I011,"EMERGENCY MEDICAL AMBULANCES AND ORIGINA","="""""
W010,"EMERGENCY MEDICAL AMBULANCES & ORIGINAL","="""""
LDAB,"EMERGENCY MEDICAL UNIT, 38-13 NORTHERN B","="""""
5052,"Emergency Operations Center","="""""
5602,"Emergency Operations Center","="""""
5602,"Emergency Operations Center - Inspection","="""""
5605,"Emergency Operations Center - Support","="""""
7800,"EMERGENCY PLANNING/COORDINATION","="""""
7804,"EMERGENCY PLANNING / COORDINATION I/C","="""""
2074,"Emergency Preparedness","="""""
1513,"Emergency Preparedness","="""""
2174,"Emergency Preparedness","="""""
2114,"Emergency Preparedness Event Member Item","="""""
6854,"Emergency Projects","="""""
1512,"EMERGENCY PSYCHOLOGY TECHNICIAN","="""""
1502,"EMERGENCY PSYCHOLOGY TECHNICIAN-EXPENSES","="""""
S100,"EMERGENCY RECON AND IMPVTS TO GALLERY &","="""""
AC30,"EMERGENCY RECON OF A PORTION OF FACADE O","="""""
B636,"EMERGENCY RECON OF FRONT FACADE OF NEW L","="""""
M101,"EMERGENCY RECON OF ROOF AT NY SHAKESPEAR","="""""
BK4A,"EMERGENCY RECONSTRUCTION OF IN -REM CLAS","="""""
MN3B,"EMERGENCY RECONSTRUCTION OF IN -REM CLAS","="""""
L710,"EMERGENCY RECONST. WORK AT PLT 1 & 2 F.K","="""""
8981,"Emergency Relocation Services","="""""
CV17,"Emergency Rental Assistance Outreach","="""""
CR01,"Emergency Rental Assistance Outreach","="""""
S015,"EMERGENCY REPAIR BUREAU - CD","="""""
3263,"EMERGENCY REPAIR BUREAU-CD","="""""
3205,"Emergency Repair Bureau-LL#1 Lead CD","="""""
8178,"EMERGENCY REPAIR - FLOODPLAIN","="""""
1240,"EMERGENCY REPAIR PRGM ACCOUNTG","="""""
8272,"EMERGENCY REPAIR PROGRAM","="""""
6272,"EMERGENCY REPAIR PROGRAM","="""""
6273,"EMERGENCY REPAIR PROGRAM","="""""
6372,"EMERGENCY REPAIR PROGRAM","="""""
1240,"Emergency Repair Program Accounting","="""""
8172,"EMERGENCY REPAIR PRO - IC","="""""
BARN,"EMERGENCY REPLACEMENT OF FIRE ESCAPE AT","="""""
9218,"Emergency Response SAMHSA SERG NYC Care","="""""
5122,"Emergency Response Team","="""""
1509,"EMERGENCY RESP UNIT","="""""
B387,"EMERGENCY ROOF RECON: MANH. BEACH BATHHO","="""""
1574,"EMERGENCY SER UNIT FAF (TREASURY)","="""""
3260,"Emergency Services Bureau - CD","="""""
8410,"Emergency Services C & F","="""""
HHLD,"EMERGENCY SERVICES IN HPD MANA BUILDINGS","="""""
1571,"EMERGENCY SERVICES UNIT","="""""
1570,"EMERGENCY SERVICE UN","="""""
1578,"EMERGENCY SERV UNIT-F.A.F","="""""
0283,"Emergency Sewer Construction","="""""
4100,"Emergency Shelter","="""""
4102,"Emergency Shelter","="""""
4104,"Emergency Shelter","="""""
4103,"Emergency Shelter","="""""
1335,"Emergency Shelter - CD","="""""
4101,"Emergency Shelter Grant","="""""
9114,"Emergency Shelter Grant","="""""
9114,"EMERGENCY SHELTER GRANT","="""""
4098,"EMERGENCY SHELTER GRANT","="""""
4099,"EMERGENCY SHELTER GRANT","="""""
1325,"EMERGENCY SHELTER GRANT - EMP","="""""
4097,"EMERGENCY SHELTER GRANT II","="""""
1305,"EMERGENCY SHELTER GRANT - IS","="""""
1862,"EMERGENCY SHELTER-NOVA","="""""
9145,"EMERGENCY SHELTERS AND NON-RESIDENTIAL","="""""
9480,"Emergency Single Shelters - CD","="""""
G118,"EMERGENCY STRUCTURAL REHAB. AT YANKEE ST","="""""
HH18,"EMERGENCY STRUCTURAL REHAB AT YANKEE STA","="""""
1581,"EMERGENCY SVC UNIT- AED PROGRAM","="""""
EMGS,"EMERGENCY UNSPECIFIED PROJECTS, PER SEVE","="""""
3117,"EMERGENCY VACATE GRANT FED","="""""
3114,"EMERGENCY VACATE GRANT-FED","="""""
4114,"EMERGENCY VACATE GRANT-FED","="""""
FE06,"EMERGENCY VACATE GRANT-FED HOLD CODE","="""""
3118,"EMERGENCY VACATE GRANT ST","="""""
4115,"EMERGENCY VACATE GRANT-ST","="""""
3115,"EMERGENCY VACATE GRANT-ST","="""""
4123,"EMERGENCY VACATE - IC","="""""
8395,"Emergency Vechicle District 41","="""""
0310,"Emergency Water Main Contracts","="""""
8290,"Emergency Work - Tornado Clean-up","="""""
3110,"EMERG HSG SVCS BUREAU","="""""
3970,"EMERGING INFECTIONS PROG-INTEG. HEP. SUR","="""""
3978,"EMERGING INFECTIONS PROG-INTEG. HEP. SUR","="""""
8660,"Emerging Urban Vector-Borne Disease -WNV","="""""
8668,"Emerging Urban Vector-Borne Disease -WNV","="""""
B942,"EMERGNCY RECONST SW BK MTS","="""""
3838,"EMERG PREPARE/RESPONSE FOR BIOTERRORISM","="""""
3830,"EMERG PREPARE/RESPONSE FOR BIOTERRORISM","="""""
1509,"EMERG RESP UNIT / CANINE","="""""
4124,"EMER HSG/HOTELS-INTAKES","="""""
4121,"EMER HSG/RF-BX VACATES","="""""
8072,"EMER REPAIR PRO DHS SITES","="""""
6160,"Eminent Domain Heads","="""""
0101,"EMISSION & SAFETY","="""""
EMMA,"EMMONS AVE, BKLYN: RECON PERIMETER SIDEW","="""""
EMSW,"EMMONS AVE, BKLYN: RECON PERIMETER SIDEW","="""""
EMMS,"EMMONS AVE, BKLYN: STREETSCAPE IMPROVEME","="""""
RICH,"EMMONS AVE ESPLANADE DESIGN FOR ROAD REC","="""""
5829,"Emmons Avenue Trash Receptacles - CCAP","="""""
K779,"EMPIRE BLVD BTWN UTICA AVE & WASHINGTON","="""""
EOG1,"EMPIRE OUTLETS, SI: CONSTR NEW PARKING G","="""""
EOG3,"EMPIRE OUTLETS, SI: CONSTR NEW PARKING G","="""""
EOG2,"EMPIRE OUTLETS, SI: CONSTR NEW PARKING G","="""""
LOCA,"EMPIRE STATE BLDG, ROCKEFELLER CENTER, S","="""""
0119,"Empire State Devel. Corp. Grant - Tour.","="""""
S002,"EMPLOYEE BENEFITS SECURITY - COBRA","="""""
4242,"EMPLOYEE COMMUTER OPTION","="""""
0329,"EMPLOYEE INFORMATION SYSTEM","="""""
5200,"EMPLOYEE MANAGEMENT DIVISION","="""""
7541,"EMPLOYEER ASSISTANCE HOUSING","="""""
2038,"EMPLOYEE RELATIONS FEDERAL","="""""
2030,"EMPLOYEE RELATIONS S","="""""
1153,"Employee Retention Grants","="""""
CV31,"Employee Training - Apprentice NYC","="""""
CR31,"Employee Training - Apprentice NYC","="""""
6426,"Employer Assistance Housing","="""""
1002,"Employer Engagement","="""""
0325,"Employment and Contract Services","="""""
9733,"Employment CMS","="""""
1912,"Employment Law Unit IC w/Aging","="""""
1915,"Employment Law Unit IC w/Aging","="""""
8908,"EMPLOYMENT MODEL PROGRAM EVALUATION-HUD","="""""
CV54,"Employment Recovery National DW Grant","="""""
CV53,"Employment Recovery National DW Grant","="""""
0503,"Employment Recovery National DW Grant","="""""
1320,"Employment Services","="""""
6603,"EMPLOYMENT SERVICES","="""""
7603,"EMPLOYMENT SERVICES","="""""
8603,"EMPLOYMENT SERVICES","="""""
9943,"EMPLOYMENT SERVICES AOTPS","="""""
9713,"Employment Services Contracts","="""""
9603,"EMPLOYMENT SERVICES FNP","="""""
9613,"EMPLOYMENT SERVICES FP","="""""
9833,"Employment Services-Other","="""""
2326,"EMPLOYMENT SERVICES-PEG 1","="""""
2327,"EMPLOYMENT SERVICES-PEG 2","="""""
2329,"EMPLOYMENT SERVICES-PEG 3","="""""
0461,"Employment Svcs for High Risk Clients","="""""
1066,"EMPLOYMENT-TAX LEVY","="""""
1006,"EMPLOYMENT-TITLE V NCOA ENROLLEES","="""""
1005,"EMPLOYMENT-TITLE V SOFA ENROLLEES","="""""
0846,"Empowerment Zone","="""""
0848,"EMPOWERMENT ZONE","="""""
0295,"EMPOWERMENT ZONE","="""""
0350,"EMPOWERMENT ZONE CONTRACT","="""""
0348,"Empowerment Zone (DSBS) - CD","="""""
0296,"Empowerment Zone  (MAY) - CD","="""""
0352,"Empowerment Zone (Mayor's Off)","="""""
0351,"Empowerment Zone (Mayor's Off)","="""""
EL45,"EMP ZOO VEHICULAR ACCESS RAMP, BORO OF Q","="""""
17BT,"EMS 17 (1080 OGDEN AVE) BX: PAVE PARKING","="""""
RF20,"EMS 20 (1410 PELHAM PARKWAY, BX) INSTALL","="""""
PIER,"EMS BATTALION 4, PIER 36, MN: RECON PIER","="""""
9305,"EMS (COVID RELATED)","="""""
9355,"EMS ( CPE RELATED)","="""""
9282,"EMS EBOLA Prepardeness and Response","="""""
9307,"EMS MEDICAL SUPPLIES OTPS","="""""
9217,"EMS OPERATIONS OTPS","="""""
PV10,"EMS STATION 10, DRAPER HALL (METROPOLITA","="""""
EM20,"EMS STATION 20, FDNY: (1410 PELHAM PARKW","="""""
ES15,"EMS STATION (4109 WHITE PLAINS RD) BX: R","="""""
HMP3,"EMS STATION 4, MN (PIER 36 SOUTH STREET)","="""""
EM4M,"EMS STATION 4, MN: (PIER 36 SOUTH STREET","="""""
HMP3,"EMS STATION 4 (PIER 36 SOUTH STREET, MN)","="""""
EM4M,"EMS STATION 4 (PIER 36 SOUTH STREET, MN)","="""""
CMP3,"EMS STATION 4 (PIER 36 SOUTH STREET, MN)","="""""
EM55,"EMS STATION 55, BX: CONSTRUCT 2ND STAIRC","="""""
SA58,"EMS STATION 58, 420 E 83RD ST, BKLYN (BL","="""""
SE58,"EMS STATION 58, 420 E 83RD ST, BKLYN (BL","="""""
EM58,"EMS STATION 58, 420 E 83 ST, BKLYN: DESI","="""""
DES8,"EMS STATION 8, 435 E 26 ST, MN: REPLACE","="""""
9317,"EMS TECH SERVICES OTPS","="""""
9237,"EMS TRAINING OTPS","="""""
1506,"E M T TRAINING PROGRAM","="""""
9400,"EMT TRAINING PROGRAM FOR GED STUDENTS","="""""
S003,"EMT TRAINING - SBS (OTPS)","="""""
S002,"EMT TRAINING - SBS (PS)","="""""
ECSV,"ENCORE COMMUNITY SERVICES INC. (NFP) ""EN","="""""
CORE,"ENCORE WEST COMMUNITY SERVICES, 755 10TH","="""""
0793,"ENCOURAGE ARREST POLICIES","="""""
0111,"Encourage Arrest Policies- Federal Grant","="""""
0803,"End Gender Based Violence","="""""
3288,"Ending the Epidemic","="""""
3280,"Ending the Epidemic","="""""
4978,"Ending the HIV Epidemic:Ryan White","="""""
4970,"Ending the HIV Epidemic:Ryan White","="""""
2044,"END OF LIFE CARE","="""""
P026,Energy,"="""""
1931,"Energy Audits","="""""
G129,"ENERGY CONER ALTER MECH SYSTEMS CLASS C","="""""
E226,"ENERGY CONS ALTER MECH SYSTEMS CLASS C B","="""""
F229,"ENERGY CONSER ALTER MECH SYSTEMS CLASS A","="""""
F131,"ENERGY CONSER ALTER MECH SYSTEMS CLASS A","="""""
A520,"ENERGY CONSER ALTER MECH SYSTEMS CLASS A","="""""
F228,"ENERGY CONSER ALTER MECH SYSTEMS CLASS A","="""""
E126,"ENERGY CONSER ALTER MECH SYSTEMS CLASS A","="""""
G127,"ENERGY CONSER ALTER MECH SYSTEMS CLASS A","="""""
F227,"ENERGY CONSER ALTER MECH SYSTEMS CLASS A","="""""
G128,"ENERGY CONSER ALTER MECH SYSTEMS CLASS C","="""""
A540,"ENERGY CONSER ALTER MECH SYSTEMS CLASS C","="""""
F231,"ENERGY CONSER ALTER MECH SYSTEMS CLASS C","="""""
3591,"ENERGY CONSERVATION","="""""
1500,"ENERGY CONSERVATION","="""""
3001,"ENERGY CONSERVATION","="""""
1591,"ENERGY CONSERVATION","="""""
3220,"ENERGY CONSERVATION","="""""
3500,"ENERGY CONSERVATION","="""""
8805,"ENERGY CONSERVATION BANK PROG","="""""
7013,"ENERGY CONSERVATION CONSULTING SERVICES","="""""
S003,"ENERGY CONSERVATION (DCAS)","="""""
8832,"ENERGY CONSERVATION EQUIPMENT UPDATE","="""""
1732,"ENERGY CONSERVATION EQUIPMENT UPDATE","="""""
1734,"ENERGY CONSERVATION EQUIPMENT UPDATE-EXP","="""""
1509,"Energy Conservation - IFA","="""""
3509,"ENERGY CONSERVATION-IFA","="""""
8805,"ENERGY CONSERVATION LOAN PROG","="""""
9505,"ENERGY CONSERVATION LOAN PROG","="""""
CHUR,"ENERGY CONSERVATION MEASURES: RECONSTRUC","="""""
G003,"ENERGY CONSERVATION MISC. NO NEW CONTRAC","="""""
B018,"ENERGY CONSERVATION WORKS BUILDING ENVEL","="""""
CAP2,"ENERGY COST REDUCTION PROJECTS CITYWIDE","="""""
2435,"Energy Demand Response Program","="""""
6155,"Energy Demand Response Program","="""""
2075,"Energy Efficiency","="""""
Z931,"Energy Efficiency Audits","="""""
S002,"Energy Efficiency & Conservation","="""""
S001,"ENERGY EFFICIENCY & CONSERVATION","="""""
7942,"Energy Efficiency Incentive Payments","="""""
3950,"Energy Efficiency Operations - Direct","="""""
3951,"Energy Efficiency Operations - Indirect","="""""
S067,"Energy Efficient Equipment - DCAS","="""""
LED1,"ENERGY EFFICIENT LED ""NECKLACE"" LIGHTS F","="""""
0003,"Energy Expense Budget","="""""
Z003,"Energy Expense Budget","="""""
2003,"ENERGY FOR LINCOLN CENTER","="""""
E001,"energy funding through planyc","="""""
Z001,"Energy Funding Through PlaNYC","="""""
P026,"Energy Load Management","="""""
1932,"Energy Management Systems","="""""
CDCS,"ENERGY MGMT/CONSULT CONTRACTS","="""""
CDEV,"ENERGY MGMT/CONSULT CONTRACTS","="""""
2304,"Energy Office Bayonne Settlement Funding","="""""
0151,"ENERGY PROGRAM","="""""
8190,"Energy Project PlaNYC 2030","="""""
2300,"Energy Projects","="""""
Z101,"Energy Savings Plan","="""""
Z006,"Energy Smart Competition  with DCAS","="""""
S380,"Energy Stimulus","="""""
3803,"Energy subsidy - Non-CIGs","="""""
DP27,"E. NEW YORK DIAGNOSTIC & TREATMENT CTR,","="""""
NBX3,"E. NEW YORK I SITES 101 - 120Z COSTS PUR","="""""
NEHA,"E. NEW YORK I SITES 121 -140Z COST PURSU","="""""
LOTB,"E. NEW YORK I SITES 21 TO 40Z COSTS PURS","="""""
3000,"Enf and Neighborh Svcs Exec - TL","="""""
3007,"Enf and Neighborh Svcs - HO","="""""
1602,"ENFC RESIDENTIAL C&M AND TUITION","="""""
3201,"EN FOCO","="""""
2500,Enforcement,"="""""
4601,Enforcement,"="""""
2504,Enforcement,"="""""
1048,ENFORCEMENT,"="""""
0404,ENFORCEMENT,"="""""
0401,ENFORCEMENT,"="""""
4701,ENFORCEMENT,"="""""
4201,ENFORCEMENT,"="""""
6112,"Enforcement Analysis","="""""
5148,"Enforcement Construction - Inspections","="""""
6148,"Enforcement Construction Support","="""""
1310,"Enforcement Department","="""""
5146,"Enforcement  Electrical - Inspections","="""""
6146,"Enforcement Electrical Support","="""""
1006,"ENFORCEMENT-ENVIRONMENTAL POLICE UNIT","="""""
5022,"Enforcement Inspections - Administration","="""""
4163,"Enforcement of Pet Shop Regulations","="""""
4063,"Enforcement of Pet Shop Regulations","="""""
1294,"ENFORCEMENT OTPS","="""""
1005,"ENFORCEMENT-PERMIT INSPECTION UNIT","="""""
5145,"Enforcement Plumbing - Inspections","="""""
6145,"Enforcement Plumbing Support","="""""
1016,"ENFORCEMENT-SANITATION POLICE","="""""
CADS,"ENG. AUDITS ALTERATIONS","="""""
CHCX,"ENG. AUDITS RECONSTRUCTION","="""""
WMTO,"ENG'G SVCS FOR UPSTATE WATERSHED CAPITAL","="""""
E273,"ENGINCE COMPANY 273, QNS: COMPREHENSIVE","="""""
CICO,"ENGINE CO 161, SI: RECON KITCHEN, CON OF","="""""
K211,"ENGINE CO. 211, BKLYN: KITCHEN UPGRADES,","="""""
M266,"ENGINE CO 266, 92-20 ROCKAWAY BEACH BLVD","="""""
268I,"ENGINE CO 268, 116-11 BEACH CHANNEL DR,","="""""
EC52,"ENGINE CO 52, 4550 HENRY HUDSON PKWY EAS","="""""
EC63,"ENGINE CO 63, BX: RECON & EXPANSION, INC","="""""
DC64,"ENGINE CO. 64, 1214 CASTLE HILL AVE., BX","="""""
51ST,"ENGINE CO #8, 167 E. 51ST, MN: UPGRADE","="""""
10AC,"ENGINE COMPANY 10, MN: NEW HVAC SYSTEM I","="""""
F151,"ENGINE COMPANY 151 (7219 AMBOY RD), SI:","="""""
F162,"ENGINE COMPANY 162 (256 NELSON AVE), SI:","="""""
T216,"ENGINE COMPANY 216: BK: RECON / CREATE N","="""""
T221,"ENGINE COMPANY 221, BK: RECON / CREATE N","="""""
T231,"ENGINE COMPANY 231: BK: RECON / CREATE N","="""""
T233,"ENGINE COMPANY 233: BK: RECON / CREATE N","="""""
E234,"ENGINE COMPANY 234, BK: INSTALL NEW ROOF","="""""
M237,"ENGINE COMPANY 237 (EC237), 43 MORGAN AV","="""""
F242,"ENGINE COMPANY 242 (9219 5TH AVE), BK: R","="""""
A249,"ENGINE COMPANY 249 (491 ROGERS AVE), BK:","="""""
268I,"ENGINE COMPANY 268, 116-11 BEACH CHANNEL","="""""
WI28,"ENGINE COMPANY 28 (222 EAST 2ND ST, MN):","="""""
WN28,"ENGINE COMPANY 28 (222 EAST 2ND ST, MN):","="""""
WN28,"ENGINE COMPANY 28, 222 EAST 2ND ST, MN:","="""""
WI28,"ENGINE COMPANY 28, 222 EAST 2ND ST, MN:","="""""
287E,"ENGINE COMPANY 287, 86-53 GRAND AVE, QNS","="""""
T290,"ENGINE COMPANY 290: BK: RECON / CREATE N","="""""
R291,"ENGINE COMPANY 291: RECON BLDG EXTERIOR","="""""
E292,"ENGINE COMPANY 292, QNS: REPLACE APPARAT","="""""
V297,"ENGINE COMPANY 297 (119-11 14TH RD) QNS:","="""""
E310,"ENGINE COMPANY 310, BLYN: RECON OF APPAR","="""""
W316,"ENGINE COMPANY 316, 27-12 KEARNY ST, QNS","="""""
E320,"ENGINE COMPANY 320, QNS: RECON APPARATUS","="""""
C330,"ENGINE COMPANY 330 (2312 65TH ST, BKLYN)","="""""
W330,"ENGINE COMPANY 330 (2312 65TH ST, BKLYN)","="""""
C330,"ENGINE COMPANY 330, 2312 65TH ST, BKLYN:","="""""
GOLD,"ENGINE COMPANY 331, QNS: RECON PIER & FE","="""""
W330,"ENGINE COMPANY 33: 2312 65TH ST, BKLYN:","="""""
MC44,"ENGINE COMPANY 44 (EC44), 221 E 75TH ST,","="""""
COMP,"ENGINE COMPANY 4, MN: CON OF NEW HVAC SY","="""""
EC53,"ENGINE COMPANY 53, MN: ROOF RECON,  INC","="""""
EC60,"ENGINE COMPANY 60 (143 ST), BX: REPLACE","="""""
EC70,"ENGINE COMPANY 70, BX: RECON KITCHEN, DI","="""""
MC74,"ENGINE COMPANY 74, LOCATED AT 120 W 83RD","="""""
BLD5,"ENGINE COMPANY 80, 503 W. 139TH ST, MN:","="""""
DCC1,"ENGINE COMPANY 89, 2924 BRUCKNER BLVD, B","="""""
WP90,"ENGINE COMPANY 90, 1843 WHITE PLAINS RD,","="""""
92AC,"ENGINE COMPANY 92, 1259 MORRIS AVE, BX:","="""""
DKIT,"ENGINE COMPANY 97, BX: KITCHEN RECON, IN","="""""
2LAF,"ENGINEER & ADMIN & OTHER EXP","="""""
6133,Engineering,"="""""
1011,ENGINEERING,"="""""
7120,ENGINEERING,"="""""
3113,"ENGINEERING AND COST ANALYSIS","="""""
1260,"ENGINEERING AND PRE AUDIT","="""""
1226,"ENGINEERING AUDIT","="""""
1281,"ENGINEERING AUDIT HOME","="""""
1213,"ENGINEERING AUDIT (IFA)","="""""
1264,"ENGINEERING AUDITS","="""""
1261,"ENGINEERING AUDITS","="""""
1262,"ENGINEERING AUDITS","="""""
1263,"ENGINEERING AUDITS","="""""
1267,"ENGINEERING AUDITS IFA","="""""
2307,"ENGINEERING COORD-IFA BURDEN","="""""
3116,"ENGINEERING & COST ANALYSIS","="""""
E750,"ENGINEERING DESIGN LI UNIV. PLAZA","="""""
1018,"ENGINEERING - IFA - DIRECT","="""""
F907,ENGINEERING/IFA-HOLD,"="""""
1017,"ENGINEERING - IFA - INDIRECT","="""""
1024,ENGINEERING-IFA-OTPS,"="""""
N005,"ENGINEERING IFA SERVICES FOR SUPERVISION","="""""
ERES,"ENGINEERING -IFA - WATERFRONT SERVICES F","="""""
F687,"ENGINEERING INVESTIGATION OF BKLYN-QNS A","="""""
1005,"ENGINEERING-NON IFA","="""""
1014,ENGINEERING-OTPS,"="""""
1262,"ENGINEERING PRE-AUDITS","="""""
1261,"ENGINEERING PRE-AUDITS","="""""
1263,"ENGINEERING PRE-AUDITS","="""""
1264,"ENGINEERING PRE-AUDITS","="""""
1267,"ENGINEERING PRE-AUDITS IFA","="""""
7500,"Engineering Review","="""""
7507,"Engineering Review IFA Brdn","="""""
7508,"Engineering Review IFA Dir","="""""
2321,"ENGINEERING REVIEW-SEC 8 FUNDE","="""""
KWQT,"ENGINEERING SERVICE CONTR SLDG MGT CONST","="""""
6134,"Engineering Services","="""""
3400,"ENGINEERING SERVICES-TRANSIT","="""""
R003,"ENGINEERING SVCS-I.F.A.","="""""
NA01,"ENGINEERING SVCS-I.F.A.","="""""
N008,"ENGINEERING SVCS-I.F.A.","="""""
7202,"Eng Rev & Supp Grant - E. Side Acess MTA","="""""
DOS1,"ENGRG AND ADMIN EXPENSES","="""""
F039,"ENG. SERVICES BY DGS","="""""
2113,"ENHANCED 311 - IFA","="""""
3115,"ENHANCED 311 - O/C","="""""
P008,"Enhanced Bidding","="""""
3547,"Enhanced Comprehensive HIV Prev Planning","="""""
3540,"Enhanced Comprehensive HIV Prev Planning","="""""
5021,"Enhanced Crossings","="""""
9119,"ENHANCED DRUG & ALC SVCS PROG","="""""
0340,"ENHANCED HOUSING PROSECUTION P","="""""
8104,"ENHANCED ID THEFT PROSECUTION - JAG","="""""
3208,"ENHANCED ID THEFT PROSECUTION - NYS","="""""
0520,"ENHANCED NARCOTICS","="""""
3620,"Enhanced Perinatal HIV Surveillance","="""""
3628,"Enhanced Perinatal HIV Surveillance","="""""
0212,"ENHANCED PROSECUTION/DOM VIOLE","="""""
0384,"Enhanced Prosecution of Marijuana Offens","="""""
5403,"Enhanced Prosecution Program","="""""
P018,"Enhanced Space Management","="""""
4105,"Enhanced Supervision Prog-JISP Expansion","="""""
4102,"ENHANCED SUPERVISION PROGRAM","="""""
5102,"ENHANCED SUPERVISION PROGRAM- OTPS","="""""
8006,"Enhanced Transit","="""""
0126,"ENHANCED TREATMENT","="""""
F058,"ENHANCEMENT & EXPANSION TO EDC COMPUTER","="""""
CG20,"ENHANCEMENT HOMS/SCIMS COMPUTER NETWORK","="""""
7118,"Enhancing Linkages to HIV Primary Care","="""""
7110,"Enhancing Linkages to HIV Primary Care","="""""
CV58,"Enhancing US Clinical Laboratory Wrkfrce","="""""
CV57,"Enhancing US Clinical Laboratory Wrkfrce","="""""
4645,"Enhancing US Clinical Laboratory Wrkfrce","="""""
4648,"Enhancing US Clinical Laboratory Wrkfrce","="""""
ENNI,"ENNIS FRANCIS HDFC, 2070 ADAM CLAYTON PO","="""""
ENIS,"ENNIS FRANCIS HOUSES","="""""
ENNS,"ENNIS FRANCIS HOUSES","="""""
ENI2,"ENNIS PK, BKLYN: 11TH & 12TH STS BTWN 2N","="""""
3100,"ENS Administration Services - TL","="""""
8530,"ENS ADMIN OTPS","="""""
3009,"ENS ADMIN OTPS","="""""
3005,"ENS Admin Svcs - CD","="""""
3055,"ENS - Data Analysis - CD","="""""
3050,"ENS - Data Analysis - TL","="""""
3199,"ENSEMBLE STUDIO THEATER","="""""
3065,"ENS - LEAD - Local Law 1 - CD","="""""
HOP7,"ENT: AAFE/LESCA ROUND VII * PROVISION OF","="""""
MN9C,"ENT AAFE RD VI PROVISION OF LOANS FOR TH","="""""
MN9F,"ENT AAFE RD VI PROVISION OF LOANS IN THE","="""""
