the_geom,DOB_Job1,project_id,project_name,project_start_date,project_completion_date,Project_Building_ID,Building_id_current,Building_ID_init,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta___neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,prevailing_wage_status,Planned Tax Benefit,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin_dcp,bbl_dcp,Comment,HNY_Version,dob_job_num_source,DOB_Job1,DOB_Job2,DOB_Job3,HNY_to_Job_relat,Q_Year,DOB_TYPE,units_dev_Data
0101000020E61000008D2108A97E7F52C0FF08A272BC494440,320594576,44230,Mermaid  / West. 16th Street,6/30/15,7/21/17,44230967107,967107,,2427,MERMAID AVENUE,Brooklyn,11224,3070140053,,BK-13,47,326,BK21,40.575896,-73.99149019,40.57606347,-73.99210573,5/3/17,New Construction,Non Prevailing Wage,UDAAP,0,0,0,3,0,0,0,0,1,2,0,0,0,0,2,1,3,3,,3070140053,,3162018,BBLOnly,320594576,,,1-to-1,2015,NB,3
,320594576,44230,Mermaid  / West. 16th Street,6/30/15,7/21/17,44230336111,336111,967107,2427,MERMAID AVENUE,Brooklyn,11224,3070140053,,BK-13,47,326,BK21,40.575896,-73.99149019,40.57606347,-73.99210573,5/3/17,New Construction,Non Prevailing Wage,UDAAP,0,0,0,3,0,0,0,0,1,2,0,0,0,0,2,1,3,3,,,0,3162018,Bill_Manual,320594576,,,1-to-1,2015,NB,3
0101000020E61000009332EBBDDF7952C0B6CB2B95BF674440,220545952,60810,MLK PLAZA,4/5/17,,60810972899,972899,,869,EAST 147 STREET,Bronx,10455,2026000187,,BX-01,8,31,BX39,40.81041369,-73.90467144,40.81053414,-73.90428112,,New Construction,Non Prevailing Wage,420c,33,16,100,17,0,1,25,57,61,24,0,0,0,0,167,0,167,167,,2026000187,,3162018,BBLOnly,220545952,,,1-to-1,2017,NB,167
0101000020E6100000F3C38C19767F52C0611E4B82E4584440,320908041,58697,MONTAGUE PIERREPONT APARTMENTS,11/15/16,,58697967724,967724,,146,PIERREPONT STREET,Brooklyn,11201,3002440026,,BK-02,33,9,BK09,40.69476997,-73.99148223,40.69447354,-73.99158324,,New Construction,Non Prevailing Wage,421a,0,0,18,0,0,0,4,5,9,0,0,0,0,0,18,0,18,86,,3002440026,,3162018,BBLOnly,320908041,,,1-to-1,2015,NB,90
0101000020E61000005B49234D997C52C056E03B9C865A4440,320711280,65136,MONTROSE PARK LLC,3/27/17,,65136952588,952588,,73,MONTROSE AVENUE,Brooklyn,11206,3030500023,3071068,BK-01,34,511,BK90,40.70696684,-73.94706978,40.70723298,-73.94685677,,New Construction,Non Prevailing Wage,421a,0,0,8,0,0,0,0,4,4,0,0,0,0,0,8,0,8,40,3071068,3030500023,,3162018,BINandBBL,320711280,,,1-to-1,2013,NB,40
0101000020E61000001DDFC598077B52C00BA779850D694440,220152260,60020,MORRIS II APARTMENTS,4/5/17,,60020974093,974093,,2980,PARK AVENUE,Bronx,10451,,,BX-01,17,65,BX34,40.82072514,-73.92233867,,,,New Construction,Non Prevailing Wage,420c,46,5,102,0,0,1,22,57,51,24,0,0,0,0,154,0,154,154,,2024410001,,3162018,Amanda_Manual,220152260,,,1-to-1,2017,NB,154
0101000020E61000006AFC5F018E7E52C0632AFD84B35E4440,121235289,49588,My Micro NY fka Adapt NYC/Micro Units,2/26/14,4/15/16,49588949027,949027,,335,EAST 27 STREET,Manhattan,10016,1009337501,1084666,MN-06,2,66,MN20,40.73956523,-73.97703852,40.7398535,-73.97741732,4/15/16,New Construction,Non Prevailing Wage,421a,8,0,11,0,3,1,23,0,0,0,0,0,0,0,23,0,23,55,1084666,1009337501,,3162018,BINandBBL,121235289,,,1-to-1,2013,NB,55
0101000020E61000002C399B4C247E52C0460FD7C548594440,320375223,44371,Navy Green (Building R2),3/6/14,3/25/16,44371948016,948016,,8,VANDERBILT AVENUE,Brooklyn,11205,3020337502,3398205,BK-02,35,211,BK68,40.69745918,-73.97070951,40.69753335,-73.97096553,3/25/16,New Construction,Non Prevailing Wage,421a,0,0,0,67,7,1,0,47,21,7,0,0,0,0,0,75,75,99,3398205,3020337502,,3162018,BINandBBL,320375223,,,1-to-1,2013,NB,99
0101000020E6100000A578E8FDB78452C03A84E0A760504440,520132972,58505,Navy Pier Apartments (20140207),8/19/14,10/16/17,58505962555,962555,,355,FRONT STREET,Staten Island,10304,5004870050,,SI-01,49,21,SI37,40.627985,-74.07433164,40.6279497,-74.07372997,10/16/17,New Construction,Non Prevailing Wage,421a,0,0,57,0,0,0,40,11,6,0,0,0,0,0,57,0,57,57,,5004870050,"355 & 455 Front st go together, mix & match units",3162018,Amanda_Manual,520132972,,,1-to-1,2013,NB,104
0101000020E6100000D8BDB25E8E8452C05E0AF6FCBC504440,520132963,58505,Navy Pier Apartments (20140207),8/19/14,10/16/17,58505967483,967483,,455,FRONT STREET,Staten Island,10304,5004870100,5170228,SI-01,49,6,SI37,40.62671431,-74.07409606,40.63076746,-74.07118957,10/16/17,New Construction,Non Prevailing Wage,421a,0,0,58,0,0,1,41,11,7,0,0,0,0,0,59,0,59,514,5170228,5004870100,"355 & 455 Front st go together, mix & match units",3162018,Amanda_Manual,520132963,,,1-to-1,2013,NB,467
0101000020E61000008F4248CC227852C01EBFF905A2534440,321197977,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972352,972352,,405,SCHROEDERS AVENUE,Brooklyn,,3044520223,,BK-05,42,,,,,40.65338206,-73.8771239,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520223,,3162018,BBLOnly,321197977,,,1-to-1,2016,NB,1
0101000020E6100000FE2425DA217852C0B2B1D847A3534440,321187425,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972353,972353,,407,SCHROEDERS AVENUE,Brooklyn,,3044520222,,BK-05,42,,,,,40.65342043,-73.87706617,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520222,,3162018,BBLOnly,321187425,,,1-to-1,2016,NB,1
0101000020E6100000BD4BF3D8207852C0E2CB862DA4534440,321187434,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972068,972068,,409,SCHROEDERS AVENUE,Brooklyn,,3044520221,,BK-05,42,,,,,40.65344781,-73.87700485,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520221,,3162018,BBLOnly,321187434,,,1-to-1,2016,NB,1
0101000020E6100000432FCCD71F7852C023CB38FCA4534440,321187443,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972071,972071,,411,SCHROEDERS AVENUE,Brooklyn,,3044520220,,BK-05,42,,,,,40.65347245,-73.87694354,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520220,,3162018,BBLOnly,321187443,,,1-to-1,2016,NB,1
0101000020E61000006B60504B187852C0693545FC9A534440,321185604,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972132,972132,,412,SCHROEDERS AVENUE,Brooklyn,,3044520377,,BK-05,42,,,,,40.65316728,-73.8764828,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520377,,3162018,BBLOnly,321185604,,,1-to-1,2016,NB,2
0101000020E61000008BDD80C71E7852C0C36BD1E1A5534440,321187452,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972073,972073,,413,SCHROEDERS AVENUE,Brooklyn,,3044520219,,BK-05,42,,,,,40.65349982,-73.87687862,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520219,,3162018,BBLOnly,321187452,,,1-to-1,2016,NB,1
0101000020E6100000EB51FA3A177852C0876AEFF89B534440,321183161,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972133,972133,,414,SCHROEDERS AVENUE,Brooklyn,,3044520378,,BK-05,42,,,,,40.6531974,-73.87641787,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520378,,3162018,BBLOnly,321183161,,,1-to-1,2016,NB,2
0101000020E61000004A044FC61D7852C081FF94C7A6534440,321187461,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972074,972074,,415,SCHROEDERS AVENUE,Brooklyn,,3044520218,,BK-05,42,,,,,40.65352721,-73.8768173,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520218,,3162018,BBLOnly,321187461,,,1-to-1,2016,NB,1
0101000020E61000003300AF2A167852C0C869A1C79C534440,321183170,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972136,972136,,416,SCHROEDERS AVENUE,Brooklyn,,3044520379,,BK-05,42,,,,,40.65322204,-73.87635295,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520379,,3162018,BBLOnly,321183170,,,1-to-1,2016,NB,2
0101000020E610000092B203B61C7852C0B01943ADA7534440,321187470,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972078,972078,,417,SCHROEDERS AVENUE,Brooklyn,,3044520217,,BK-05,42,,,,,40.65355459,-73.87675238,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520217,,3162018,BBLOnly,321187470,,,1-to-1,2016,NB,1
0101000020E610000004364A0B157852C0680A3AAD9D534440,321183223,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972137,972137,,418,SCHROEDERS AVENUE,Brooklyn,,3044520380,,BK-05,42,,,,,40.65324941,-73.87628443,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520380,,3162018,BBLOnly,321183223,,,1-to-1,2016,NB,2
0101000020E61000009C2B94961B7852C050BADB92A8534440,321187489,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972354,972354,,419,SCHROEDERS AVENUE,Brooklyn,,3044520216,,BK-05,42,,,,,40.65358196,-73.87668385,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520216,,3162018,BBLOnly,321187489,,,1-to-1,2016,NB,1
0101000020E61000004CE4FEFA137852C09724E8929E534440,321183232,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972138,972138,,420,SCHROEDERS AVENUE,Brooklyn,,3044520381,,BK-05,42,,,,,40.65327679,-73.87621951,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520381,,3162018,BBLOnly,321183232,,,1-to-1,2016,NB,2
0101000020E61000009492B3EA127852C0C63E96789F534440,321183241,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972139,972139,,422,SCHROEDERS AVENUE,Brooklyn,,3044520382,,BK-05,42,,,,,40.65330417,-73.87615459,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520382,,3162018,BBLOnly,321183241,,,1-to-1,2016,NB,2
0101000020E6100000C2621E43117852C07EEC05D1A0534440,321183250,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972140,972140,,424,SCHROEDERS AVENUE,Brooklyn,,3044520383,,BK-05,42,,,,,40.65334523,-73.8760536,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520383,,3162018,BBLOnly,321183250,,,1-to-1,2016,NB,2
0101000020E610000090F4AB310F7852C0EE056685A2534440,321185640,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972141,972141,,430,SCHROEDERS AVENUE,Brooklyn,,3044520384,,BK-05,42,,,,,40.65339725,-73.87592737,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520384,,3162018,BBLOnly,321185640,,,1-to-1,2016,NB,2
0101000020E6100000292092C60D7852C0CA7DDDAFA3534440,321183045,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972142,972142,,432,SCHROEDERS AVENUE,Brooklyn,,3044520385,,BK-05,42,,,,,40.65343283,-73.8758408,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520385,,3162018,BBLOnly,321183045,,,1-to-1,2016,NB,2
0101000020E6100000FA552DA70C7852C0F9978B95A4534440,321183036,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972143,972143,,434,SCHROEDERS AVENUE,Brooklyn,,3044520386,,BK-05,42,,,,,40.65346021,-73.87577228,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520386,,3162018,BBLOnly,321183036,,,1-to-1,2016,NB,2
0101000020E61000004204E2960B7852C028B2397BA5534440,321183027,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972144,972144,,436,SCHROEDERS AVENUE,Brooklyn,,3044520387,,BK-05,42,,,,,40.65348759,-73.87570736,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520387,,3162018,BBLOnly,321183027,,,1-to-1,2016,NB,2
0101000020E6100000C2F58B860A7852C0C952D260A6534440,321183018,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972146,972146,,438,SCHROEDERS AVENUE,Brooklyn,,3044520388,,BK-05,42,,,,,40.65351496,-73.87564243,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520388,,3162018,BBLOnly,321183018,,,1-to-1,2016,NB,2
0101000020E61000000AA44076097852C0F86C8046A7534440,321183009,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972351,972351,,440,SCHROEDERS AVENUE,Brooklyn,,3044520389,,BK-05,42,,,,,40.65354234,-73.87557751,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520389,,3162018,BBLOnly,321183009,,,1-to-1,2016,NB,2
0101000020E6100000DBD9DB56087852C0AAF21C15A8534440,321182992,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972149,972149,,442,SCHROEDERS AVENUE,Brooklyn,,3044520390,,BK-05,42,,,,,40.65356697,-73.87550899,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520390,,3162018,BBLOnly,321182992,,,1-to-1,2016,NB,2
0101000020E610000023889046077852C0D90CCBFAA8534440,321187988,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972169,972169,,444,SCHROEDERS AVENUE,Brooklyn,,3044520391,,BK-05,42,,,,,40.65359435,-73.87544407,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520391,,3162018,BBLOnly,321187988,,,1-to-1,2016,NB,2
0101000020E61000006B364536067852C0082779E0A9534440,321185622,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972170,972170,,446,SCHROEDERS AVENUE,Brooklyn,,3044520392,,BK-05,42,,,,,40.65362173,-73.87537915,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520392,,3162018,BBLOnly,321185622,,,1-to-1,2016,NB,2
0101000020E610000074AFD516057852C0A9C711C6AA534440,321183054,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972171,972171,,448,SCHROEDERS AVENUE,Brooklyn,,3044520393,,BK-05,42,,,,,40.6536491,-73.87531062,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520393,,3162018,BBLOnly,321183054,,,1-to-1,2016,NB,2
0101000020E6100000BC5D8A06047852C0D8E1BFABAB534440,321183063,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972172,972172,,450,SCHROEDERS AVENUE,Brooklyn,,3044520394,,BK-05,42,,,,,40.65367648,-73.8752457,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520394,,3162018,BBLOnly,321183063,,,1-to-1,2016,NB,2
0101000020E6100000040C3FF6027852C078825891AC534440,321183072,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972173,972173,,452,SCHROEDERS AVENUE,Brooklyn,,3044520395,,BK-05,42,,,,,40.65370385,-73.87518078,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520395,,3162018,BBLOnly,321183072,,,1-to-1,2016,NB,2
0101000020E610000085FDE8E5017852C0A79C0677AD534440,321183081,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972175,972175,,454,SCHROEDERS AVENUE,Brooklyn,,3044520396,,BK-05,42,,,,,40.65373123,-73.87511585,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520396,,3162018,BBLOnly,321183081,,,1-to-1,2016,NB,2
0101000020E6100000563384C6007852C0483D9F5CAE534440,321183090,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972176,972176,,456,SCHROEDERS AVENUE,Brooklyn,,3044520397,,BK-05,42,,,,,40.6537586,-73.87504733,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520397,,3162018,BBLOnly,321183090,,,1-to-1,2016,NB,2
0101000020E61000009EE138B6FF7752C0893C512BAF534440,321183107,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972177,972177,,458,SCHROEDERS AVENUE,Brooklyn,,3044520398,,BK-05,42,,,,,40.65378324,-73.87498241,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520398,,3162018,BBLOnly,321183107,,,1-to-1,2016,NB,2
0101000020E61000001ED3E2A5FE7752C0A671FB27B0534440,321183116,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972178,972178,,460,SCHROEDERS AVENUE,Brooklyn,,3044520399,,BK-05,42,,,,,40.65381336,-73.87491748,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520399,,3162018,BBLOnly,321183116,,,1-to-1,2016,NB,2
0101000020E610000066819795FD7752C0D58BA90DB1534440,321183125,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972179,972179,,462,SCHROEDERS AVENUE,Brooklyn,,3044520402,,BK-05,42,,,,,40.65384074,-73.87485256,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520402,,3162018,BBLOnly,321183125,,,1-to-1,2016,NB,2
0101000020E610000070FA2776FC7752C0752C42F3B1534440,321183134,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972180,972180,,464,SCHROEDERS AVENUE,Brooklyn,,3044520403,,BK-05,42,,,,,40.65386811,-73.87478403,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520403,,3162018,BBLOnly,321183134,,,1-to-1,2016,NB,2
0101000020E6100000B8A8DC65FB7752C0A446F0D8B2534440,321183143,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972181,972181,,466,SCHROEDERS AVENUE,Brooklyn,,3044520404,,BK-05,42,,,,,40.65389549,-73.87471911,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520404,,3162018,BBLOnly,321183143,,,1-to-1,2016,NB,2
0101000020E6100000680EFF9FF97752C0392A585FB4534440,321183152,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972183,972183,,468,SCHROEDERS AVENUE,Brooklyn,,3044520405,,BK-05,42,,,,,40.65394203,-73.8746109,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2,,3044520405,,3162018,BBLOnly,321183152,,,1-to-1,2016,NB,2
0101000020E6100000F3783970F77752C07394AC58B6534440,321187951,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972197,972197,,474,SCHROEDERS AVENUE,Brooklyn,,3044520406,,BK-05,42,,,,,40.65400227,-73.87447744,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520406,,3162018,BBLOnly,321187951,,,1-to-1,2016,NB,1
0101000020E61000009DB3ECE6F57752C03D27209AB7534440,321187817,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972198,972198,,476,SCHROEDERS AVENUE,Brooklyn,,3044520407,,BK-05,42,,,,,40.65404059,-73.87438367,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520407,,3162018,BBLOnly,321187817,,,1-to-1,2016,NB,1
0101000020E6100000A62C7DC7F47752C05A5CCA96B8534440,321187826,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972200,972200,,478,SCHROEDERS AVENUE,Brooklyn,,3044520408,,BK-05,42,,,,,40.65407071,-73.87431514,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520408,,3162018,BBLOnly,321187826,,,1-to-1,2016,NB,1
0101000020E6100000271E27B7F37752C08976787CB9534440,321187844,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972201,972201,,480,SCHROEDERS AVENUE,Brooklyn,,3044520409,,BK-05,42,,,,,40.65409809,-73.87425021,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520409,,3162018,BBLOnly,321187844,,,1-to-1,2016,NB,1
0101000020E61000006FCCDBA6F27752C0A7AB2279BA534440,321187835,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972202,972202,,482,SCHROEDERS AVENUE,Brooklyn,,3044520410,,BK-05,42,,,,,40.65412821,-73.87418529,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520410,,3162018,BBLOnly,321187835,,,1-to-1,2016,NB,1
0101000020E610000079456C87F17752C0474CBB5EBB534440,321187862,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972203,972203,,484,SCHROEDERS AVENUE,Brooklyn,,3044520411,,BK-05,42,,,,,40.65415558,-73.87411676,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520411,,3162018,BBLOnly,321187862,,,1-to-1,2016,NB,1
0101000020E61000001A9847C4F57752C01CAC28F3C9534440,321187407,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972184,972184,,485,SCHROEDERS AVENUE,Brooklyn,,3044520463,,BK-05,42,,,,,40.65460052,-73.87437541,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520463,,3162018,BBLOnly,321187407,,,1-to-1,2016,NB,1
0101000020E6100000C1F32077F07752C076666944BC534440,321187899,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972207,972207,,486,SCHROEDERS AVENUE,Brooklyn,,3044520412,,BK-05,42,,,,,40.65418296,-73.87405184,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520412,,3162018,BBLOnly,321187899,,,1-to-1,2016,NB,1
0101000020E610000009338E0DF47752C0C2749462CB534440,321187755,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972185,972185,,487,SCHROEDERS AVENUE,Brooklyn,,3044520462,,BK-05,42,,,,,40.65464432,-73.87427081,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520462,,3162018,BBLOnly,321187755,,,1-to-1,2016,NB,1
0101000020E610000041E5CA66EF7752C0939B1341BD534440,321187871,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972208,972208,,488,SCHROEDERS AVENUE,Brooklyn,,3044520413,,BK-05,42,,,,,40.65421308,-73.87398691,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520413,,3162018,BBLOnly,321187871,,,1-to-1,2016,NB,1
0101000020E6100000C8595C0CF37752C0F18E4248CC534440,321187764,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972186,972186,,489,SCHROEDERS AVENUE,Brooklyn,,3044520461,,BK-05,42,,,,,40.6546717,-73.87420949,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520461,,3162018,BBLOnly,321187764,,,1-to-1,2016,NB,1
0101000020E6100000C2D67456EE7752C0C2B5C126BE534440,321187906,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972209,972209,,490,SCHROEDERS AVENUE,Brooklyn,,3044520414,,BK-05,42,,,,,40.65424046,-73.87392198,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520414,,3162018,BBLOnly,321187906,,,1-to-1,2016,NB,1
0101000020E6100000494B06FCF17752C020A9F02DCD534440,321187773,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972187,972187,,491,SCHROEDERS AVENUE,Brooklyn,,3044520459,,BK-05,42,,,,,40.65469908,-73.87414456,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520459,,3162018,BBLOnly,321187773,,,1-to-1,2016,NB,1
0101000020E6100000930C1037ED7752C063565A0CBF534440,321187960,53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,6/27/16,,53017972210,972210,,492,SCHROEDERS AVENUE,Brooklyn,,3044520415,,BK-05,42,,,,,40.65426783,-73.87385346,,New Construction,Non Prevailing Wage,UDAAP,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,3044520415,,3162018,BBLOnly,321187960,,,1-to-1,2016,NB,1
